,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp,gender_calibrate_1_normalized,gender_calibrate_2_normalized,gender_calibrate_3_normalized,gender_calibrate_4_normalized,gender_calibrate_5_normalized,race_calibrate_1_normalized,race_calibrate_2_normalized,race_calibrate_3_normalized,race_calibrate_4_normalized,race_calibrate_5_normalized,1,2,3,4,5,calibrated_intensity
1530,The situation makes Justin feel terrified.,The situation makes <person object> feel <emotion word>.,fear,terrified,male,European,3,0.130874072072244,0.160976642848064,0.177401190199514,0.134739768712201,0.162890318061381,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1533283023060624,0.12152015848966316,0.11886143123779033,0.17741745681650892,0.18908850446639383,5
1531,The situation makes Justin feel discouraged.,The situation makes <person object> feel <emotion word>.,fear,discouraged,male,European,2,0.187587082760848,0.222501018468456,0.208968511718897,0.11689809577344,0.0958711477522745,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.2197716360379653,0.1679644857168384,0.1400120053231024,0.15392458408560694,0.11129042023923817,1
1532,The situation makes Justin feel scared.,The situation makes <person object> feel <emotion word>.,fear,scared,male,European,3,0.153890495142853,0.191851067128146,0.202607676085558,0.135486537207604,0.128232071253228,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1802936822220054,0.14482704864101154,0.1357501510119971,0.1784007579498817,0.14885605766184334,1
1533,The situation makes Justin feel anxious.,The situation makes <person object> feel <emotion word>.,fear,anxious,male,European,2,0.159463934230948,0.213069942207937,0.212760470010342,0.126918161230266,0.10981150214217,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.18682336331049576,0.16084503123182925,0.1425526736760501,0.16711842097189547,0.12747284774437434,1
1534,The situation makes Justin feel fearful.,The situation makes <person object> feel <emotion word>.,fear,fearful,male,European,3,0.158403627338459,0.195665423761148,0.204122617403934,0.134406700127033,0.126660424044945,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.18558113822209923,0.14770648018075358,0.13676518418703343,0.17697889155926705,0.14703163725613805,1
1535,The situation makes Justin feel happy.,The situation makes <person object> feel <emotion word>.,joy,happy,male,European,3,0.149193508630118,0.173972350076688,0.186203093578412,0.138003808000379,0.142609564645628,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.16579289040709586,0.1282734485457388,0.12124781024735044,0.17469808196774805,0.18928297119760248,5
1536,The situation makes Justin feel ecstatic.,The situation makes <person object> feel <emotion word>.,joy,ecstatic,male,European,5,0.0,0.130271492808003,0.148924070035884,0.131002064023569,0.189083152567918,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.0,0.09605189343201909,0.09697324055129151,0.16583462188717854,0.25096648328182336,5
1537,The situation makes Justin feel glad.,The situation makes <person object> feel <emotion word>.,joy,glad,male,European,3,0.143997174662201,0.185671016464849,0.191711086126531,0.142328516060866,0.136596671350645,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.16001840842076887,0.13689911969597643,0.12483438887224811,0.18017270048867656,0.18130217193496753,5
1538,The situation makes Justin feel relieved.,The situation makes <person object> feel <emotion word>.,joy,relieved,male,European,3,0.156908209103995,0.19510078651857,0.197052635628595,0.139936868130881,0.124436790354588,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1743659342474956,0.1438518861743906,0.12831258661862635,0.177145129639984,0.16516259244699738,4
1539,The situation makes Justin feel excited.,The situation makes <person object> feel <emotion word>.,joy,excited,male,European,3,0.133373675507496,0.184024974427403,0.196663644070822,0.144114839602285,0.13775815930488,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1482129307745362,0.13568545851072847,0.1280592912856741,0.18243399531076493,0.18284379287416702,5
1540,The situation makes Ryan feel angry.,The situation makes <person object> feel <emotion word>.,anger,angry,male,European,3,0.105451526089491,0.156304789348377,0.181579065053983,0.139918691512307,0.179429034535982,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.1152731804338068,0.1288578890324047,0.12780632943844636,0.19858964706412915,0.18392548205675155,4
1541,The situation makes Ryan feel furious.,The situation makes <person object> feel <emotion word>.,anger,furious,male,European,5,0.0,0.117915100589592,0.143190337828025,0.125618844547014,0.221105547715952,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.0,0.09720937541557331,0.10078602113856167,0.17829356273676242,0.2266463984173273,5
1542,The situation makes Ryan feel irritated.,The situation makes <person object> feel <emotion word>.,anger,irritated,male,European,3,0.123621870972078,0.190456377526434,0.20479028980548,0.136529304829986,0.137721451646938,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.13513589387066513,0.15701250654652343,0.14414379343176356,0.19377901670637754,0.14117271738782605,4
1543,The situation makes Ryan feel enraged.,The situation makes <person object> feel <emotion word>.,anger,enraged,male,European,5,0.0,0.124017400079464,0.15208183725946,0.128859373132628,0.215166248676463,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.0,0.10224011973112869,0.10704439627226937,0.18289291555490755,0.22055826200316098,5
1544,The situation makes Ryan feel annoyed.,The situation makes <person object> feel <emotion word>.,anger,annoyed,male,European,3,0.134527451553023,0.193808639704612,0.206283034359733,0.13099721703687,0.128477948034514,1.0164649141327935,0.8876215335942976,0.8561458235966012,1.1557449575543708,1.0840227711219375,1.0754321462087513,0.9287758134997693,0.8221268727191452,1.228057951918806,0.945607215653529,0.14705720980283896,0.1597761162194197,0.145194477342993,0.18592720398222803,0.13169757384595146,4
1545,The situation makes Ryan feel sad.,The situation makes <person object> feel <emotion word>.,sadness,sad,male,European,3,0.127115875881428,0.189556793028822,0.202561081678621,0.146847389226621,0.137969297563708,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14758928950891612,0.15219601402429445,0.13734602378491026,0.17823810655520786,0.16532895780844026,4
1546,The situation makes Ryan feel depressed.,The situation makes <person object> feel <emotion word>.,sadness,depressed,male,European,3,0.125786469014992,0.189906373371972,0.1958939377786,0.14658352155123,0.134088131159204,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14604576700612046,0.1524766936768595,0.1328253839014674,0.17791783341252207,0.16067814630132596,4
1547,The situation makes Ryan feel devastated.,The situation makes <person object> feel <emotion word>.,sadness,devastated,male,European,3,0.101618172158857,0.151454852764266,0.175564409097664,0.146339121600628,0.175020074536562,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.11798489941657744,0.12160379233601412,0.11904099893171359,0.17762118949759173,0.20972699745263285,5
1548,The situation makes Ryan feel miserable.,The situation makes <person object> feel <emotion word>.,sadness,miserable,male,European,3,0.123474700271648,0.175149216965413,0.188794661806583,0.142172509938896,0.146455463522904,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.14336166241278608,0.1406281054647248,0.12801173797092633,0.1725639053521319,0.1754979519150856,5
1549,The situation makes Ryan feel disappointed.,The situation makes <person object> feel <emotion word>.,sadness,disappointed,male,European,3,0.142150887144589,0.195313074034323,0.206800669277821,0.136328372472741,0.123569478766286,1.0063393056636825,0.8822936502037384,0.8439097022829926,1.0811400077379472,1.186317334111639,1.153747072514269,0.9100196545344091,0.8034597097932267,1.1226707080936396,1.0101028550644546,0.16504585514009143,0.15681775830811867,0.14022066532223076,0.16547050041043213,0.14807361856668716,4
1550,The situation makes Ryan feel terrified.,The situation makes <person object> feel <emotion word>.,fear,terrified,male,European,3,0.127900546184986,0.161940985039348,0.181151677754046,0.131026052697588,0.159821565769935,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1498446048178027,0.12224813376514278,0.12137431358130696,0.17252745249967863,0.18552619463562364,5
1551,The situation makes Ryan feel discouraged.,The situation makes <person object> feel <emotion word>.,fear,discouraged,male,European,2,0.183154595246699,0.223011330365242,0.210942013671047,0.114764221853499,0.0953135972610109,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.21457866102942333,0.16834971665145995,0.1413342809308326,0.1511148235549083,0.11064319706592586,1
1552,The situation makes Ryan feel scared.,The situation makes <person object> feel <emotion word>.,fear,scared,male,European,3,0.148261214217835,0.191922487385817,0.205212346370079,0.132173476937828,0.128204222271861,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.17369857844193465,0.14488096330141195,0.13749531877311824,0.17403831371414175,0.1488237296370702,4
1553,The situation makes Ryan feel anxious.,The situation makes <person object> feel <emotion word>.,fear,anxious,male,European,3,0.155266047184957,0.212880266592495,0.215325143041931,0.12485450245389,0.108691683121923,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.1819052394694411,0.1607018464166763,0.14427104268388366,0.16440111564072973,0.1261729245424825,1
1554,The situation makes Ryan feel fearful.,The situation makes <person object> feel <emotion word>.,fear,fearful,male,European,3,0.153066471146303,0.196128935862056,0.206689729806409,0.131883357810229,0.125495221102482,1.0203719967166307,0.8552175048949768,0.8414471476281407,1.1252999027659456,1.1576634479943053,1.1481805359062356,0.8826913682909348,0.7962649210784121,1.1701250335549576,1.0027381411694596,0.17932827938514156,0.1480563822719369,0.13848518760957698,0.17365630179379785,0.14567903088632825,1
1555,The situation makes Ryan feel happy.,The situation makes <person object> feel <emotion word>.,joy,happy,male,European,3,0.150329203454912,0.175417067082619,0.187899130506546,0.131632898859495,0.137739769818138,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.1670549434907175,0.1293386685789323,0.12235219986667915,0.16663319141559624,0.18281938485708926,5
1556,The situation makes Ryan feel ecstatic.,The situation makes <person object> feel <emotion word>.,joy,ecstatic,male,European,5,0.0,0.131708082707689,0.149788646773521,0.124589555547318,0.183657586135156,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.0,0.09711112117997714,0.09753621742892937,0.15771707101930757,0.24376523182737084,5
1557,The situation makes Ryan feel glad.,The situation makes <person object> feel <emotion word>.,joy,glad,male,European,3,0.144719947596188,0.187759704736248,0.193361806491043,0.136571143818392,0.132128902341985,1.0240801514166051,0.8375750432211723,0.8246563635041421,1.0963793017275054,1.2173091401305747,1.085130640615599,0.880304277376959,0.7896124680602974,1.154612456555153,1.0903401573919915,0.16082159761401194,0.1384391531978018,0.12590927020575027,0.17288448212348625,0.17537218684115455,5
