,sentence,template,emotion,emotion_word,gender,race,predicted_intensity,predicted_prob_one,predicted_prob_two,predicted_prob_three,predicted_prob_four,predicted_prob_five,predicted_prob_one_exp,predicted_prob_two_exp,predicted_prob_three_exp,predicted_prob_four_exp,predicted_prob_five_exp
2085,The situation makes Katie feel sad.,The situation makes <person object> feel <emotion word>.,sadness,sad,female,European,3,-1.9541553,-1.6162876,-1.5314144,-1.9691317,-2.1031382,0.14168410672622800,0.19863474361460900,0.21622961575883900,0.13957799918991400,0.12207273785333600
2086,The situation makes Katie feel depressed.,The situation makes <person object> feel <emotion word>.,sadness,depressed,female,European,3,-1.999139,-1.6260862,-1.5779887,-1.9626037,-2.085868,0.13545185709332300,0.19669790586173500,0.20638979281774200,0.140492144893862,0.12419926839991300
2087,The situation makes Katie feel devastated.,The situation makes <person object> feel <emotion word>.,sadness,devastated,female,European,3,-2.1968675,-1.8376831,-1.6614423,-1.9352058,-1.8169581,0.11115079345510200,0.1591858167988710,0.1898649403218130,0.14439454936725500,0.16251936745106300
2088,The situation makes Katie feel miserable.,The situation makes <person object> feel <emotion word>.,sadness,miserable,female,European,3,-1.9911563,-1.6926181,-1.5947082,-1.9801621,-2.0268524,0.13653745587279000,0.18403706526540300,0.20296774585055200,0.13804685810140900,0.1317495641138390
2089,The situation makes Katie feel disappointed.,The situation makes <person object> feel <emotion word>.,sadness,disappointed,female,European,3,-1.8851357,-1.60861,-1.5264853,-2.0320053,-2.1723156,0.15180845762393000,0.20016565104964000,0.2172980642393250,0.13107241791655600,0.11391353309536100
2090,The situation makes Katie feel terrified.,The situation makes <person object> feel <emotion word>.,fear,terrified,female,European,3,-1.9283525,-1.7522299,-1.6430894,-2.0655556,-1.9575635,0.14538752723355000,0.17338687665445800,0.19338168510649400,0.1267478498959860,0.14120204090867600
2091,The situation makes Katie feel discouraged.,The situation makes <person object> feel <emotion word>.,fear,discouraged,female,European,2,-1.6285714,-1.4748448,-1.5319222,-2.2240705,-2.4403353,0.19620967914788500,0.22881423625910400,0.21611984223381300,0.10816791399843500,0.08713163132751540
2092,The situation makes Katie feel scared.,The situation makes <person object> feel <emotion word>.,fear,scared,female,European,3,-1.7936087,-1.6054603,-1.5374384,-2.0853834,-2.1878977,0.16635874633363500,0.20079710672668900,0.21493096401972800,0.12425946995103800,0.11215227868863500
2093,The situation makes Katie feel anxious.,The situation makes <person object> feel <emotion word>.,fear,anxious,female,European,3,-1.7766558,-1.5206783,-1.5029627,-2.1419055,-2.3110454,0.16920305100976200,0.21856358498159400,0.222470070729252,0.1174308651810600,0.0991575380677528
2094,The situation makes Katie feel fearful.,The situation makes <person object> feel <emotion word>.,fear,fearful,female,European,3,-1.77317,-1.583631,-1.5310036,-2.0858302,-2.2097661,0.16979388817680800,0.20522855878582500,0.21631846113258300,0.12420396322099000,0.10972631049825100
2095,The situation makes Katie feel happy.,The situation makes <person object> feel <emotion word>.,joy,happy,female,European,3,-1.8275489,-1.6994534,-1.60635,-2.0387058,-2.068703,0.16080723973872700,0.1827834061622760,0.20061853698936100,0.13019710297906900,0.12634955084524000
2096,The situation makes Katie feel ecstatic.,The situation makes <person object> feel <emotion word>.,joy,ecstatic,female,European,5,-2.1700478,-1.9477004,-1.787903,-2.0561523,-1.771143,0.11417215935118500,0.14260162151409600,0.16731065249564400,0.12794531921097300,0.17013840944248300
2097,The situation makes Katie feel glad.,The situation makes <person object> feel <emotion word>.,joy,glad,female,European,3,-1.8548,-1.6330878,-1.5877348,-2.0167797,-2.114951,0.1564842363927570,0.19532551587340800,0.20438806760969500,0.13308334405387800,0.12063920072916900
2098,The situation makes Katie feel relieved.,The situation makes <person object> feel <emotion word>.,joy,relieved,female,European,3,-1.7934843,-1.5988414,-1.5687778,-2.0306633,-2.1835907,0.16637944264896300,0.20213057086104800,0.20829961062834200,0.1312484351825690,0.11263636027432200
2099,The situation makes Katie feel excited.,The situation makes <person object> feel <emotion word>.,joy,excited,female,European,3,-1.9282407,-1.6505803,-1.564759,-1.9963958,-2.091441,0.14540378246774500,0.19193849438874700,0.20913840945696600,0.1358239387415600,0.12350903101007500
2100,The situation makes Betsy feel angry.,The situation makes <person object> feel <emotion word>.,anger,angry,female,European,3,-2.1241517,-1.7951969,-1.6725143,-2.0141816,-1.7600445,0.11953432623860600,0.16609474507160300,0.18777435056439700,0.1334295574438200,0.1720372079969540
2101,The situation makes Betsy feel furious.,The situation makes <person object> feel <emotion word>.,anger,furious,female,European,5,0.0,-2.063374,-1.892302,-2.0926673,-1.5125966,1.0,0.12702466484527700,0.15072444150562500,0.12335766471456000,0.22033710719060200
2102,The situation makes Betsy feel irritated.,The situation makes <person object> feel <emotion word>.,anger,irritated,female,European,3,-1.9919877,-1.6249338,-1.5721194,-2.0437114,-2.0116124,0.13642398580802000,0.1969247111885790,0.20760471832214600,0.12954701675358300,0.13377280541033400
2103,The situation makes Betsy feel enraged.,The situation makes <person object> feel <emotion word>.,anger,enraged,female,European,5,0.0,-2.0107305,-1.8333739,-2.0761945,-1.5495547,1.0,0.13389083168346100,0.15987326042288000,0.12540653987875600,0.21234250889615900
2104,The situation makes Betsy feel annoyed.,The situation makes <person object> feel <emotion word>.,anger,annoyed,female,European,3,-1.9096533,-1.620858,-1.5747324,-2.0977733,-2.070353,0.14813173496622100,0.1977289748219210,0.20706295531479200,0.12272940578852200,0.12614124598511400
2105,The situation makes Betsy feel sad.,The situation makes <person object> feel <emotion word>.,sadness,sad,female,European,3,-1.9692699,-1.6409655,-1.5902206,-1.982402,-1.9967813,0.13955871084328100,0.19379284494412100,0.2038806307058550,0.13773799298656800,0.1357715887042930
2106,The situation makes Betsy feel depressed.,The situation makes <person object> feel <emotion word>.,sadness,depressed,female,European,3,-1.9960207,-1.636825,-1.620128,-1.9782059,-2.0189354,0.13587489585739100,0.19459690768077300,0.19787336967124900,0.1383171696707720,0.1327967652890020
2107,The situation makes Betsy feel devastated.,The situation makes <person object> feel <emotion word>.,sadness,devastated,female,European,3,-2.2058396,-1.8423256,-1.7100072,-1.9626298,-1.7542652,0.1101579978119160,0.15844850944333400,0.1808644903881030,0.1404884780967320,0.17303434122378100
2108,The situation makes Betsy feel miserable.,The situation makes <person object> feel <emotion word>.,sadness,miserable,female,European,3,-2.0058355,-1.7103281,-1.6452036,-1.9938363,-1.9420042,0.1345478340058650,0.18080646028456600,0.19297326943617600,0.1361720253866250,0.1434162267451200
2109,The situation makes Betsy feel disappointed.,The situation makes <person object> feel <emotion word>.,sadness,disappointed,female,European,3,-1.903611,-1.6226681,-1.5738934,-2.0383956,-2.0810096,0.14902950090256000,0.19737138933497600,0.20723675403266800,0.1302374963851070,0.12480414630511800
2110,The situation makes Betsy feel terrified.,The situation makes <person object> feel <emotion word>.,fear,terrified,female,European,3,-1.9277055,-1.7624644,-1.6879022,-2.0913885,-1.8964021,0.1454816234004980,0.17162139846897200,0.1849070153479990,0.12351551540441700,0.15010772139403600
2111,The situation makes Betsy feel discouraged.,The situation makes <person object> feel <emotion word>.,fear,discouraged,female,European,2,-1.6252478,-1.4904002,-1.5623376,-2.2322578,-2.373783,0.1968628865362440,0.22528247944813100,0.20964543080464100,0.10728592631181800,0.09312775675335270
2112,The situation makes Betsy feel scared.,The situation makes <person object> feel <emotion word>.,fear,scared,female,European,3,-1.7861289,-1.622179,-1.5855788,-2.1011372,-2.1094112,0.1676077417793630,0.19746794729282300,0.2048292036572420,0.12231724995455200,0.12130937236786200
2113,The situation makes Betsy feel anxious.,The situation makes <person object> feel <emotion word>.,fear,anxious,female,European,2,-1.7659417,-1.5266973,-1.5426713,-2.152737,-2.2520926,0.1710256557684140,0.21725200193248300,0.21380918940511800,0.11616577653714700,0.10517889675393200
2114,The situation makes Betsy feel fearful.,The situation makes <person object> feel <emotion word>.,fear,fearful,female,European,3,-1.7714497,-1.601774,-1.5756586,-2.100641,-2.1282458,0.1700862359935150,0.20153867107579800,0.20687126239227500,0.12237795883460700,0.11904594118435600
2115,The situation makes Betsy feel happy.,The situation makes <person object> feel <emotion word>.,joy,happy,female,European,3,-1.83016,-1.7208384,-1.6572893,-2.0575008,-1.9871728,0.1603879036575130,0.1789160817696010,0.19065508902708800,0.12777290122697100,0.13708243757490500
2116,The situation makes Betsy feel ecstatic.,The situation makes <person object> feel <emotion word>.,joy,ecstatic,female,European,5,-2.1691167,-1.9571701,-1.841989,-2.0861146,-1.7158751,0.11427851455473800,0.1412576007194680,0.15850185218869300,0.12416864463639100,0.1798063033491300
2117,The situation makes Betsy feel glad.,The situation makes <person object> feel <emotion word>.,joy,glad,female,European,3,-1.8672069,-1.6578219,-1.6374915,-2.0326085,-2.0294993,0.15455474636582100,0.19055357316274600,0.19446725205434100,0.13099337887464000,0.1314012973096200
2118,The situation makes Betsy feel relieved.,The situation makes <person object> feel <emotion word>.,joy,relieved,female,European,3,-1.7888156,-1.611434,-1.6090232,-2.042125,-2.1233265,0.16715803444438500,0.19960118065840500,0.20008295968783800,0.12975269324041600,0.11963300667456600
2119,The situation makes Betsy feel excited.,The situation makes <person object> feel <emotion word>.,joy,excited,female,European,3,-1.925672,-1.6595206,-1.6091151,-2.0188212,-2.0244896,0.1457777612778220,0.19023015458135800,0.20006457290872800,0.13281193154557400,0.13206123004105500
2120,The situation makes Kristin feel angry.,The situation makes <person object> feel <emotion word>.,anger,angry,female,European,3,-2.1621747,-1.8125674,-1.6228889,-1.9670663,-1.7908273,0.11507459600447100,0.16323451007720300,0.19732781454304500,0.13986658150581000,0.16682210063880400
2121,The situation makes Kristin feel furious.,The situation makes <person object> feel <emotion word>.,anger,furious,female,European,5,0.0,-2.0937014,-1.8435966,-2.0303605,-1.540622,1.0,0.12323016648779900,0.15824724931573600,0.13128818322629200,0.21424779784360300
2122,The situation makes Kristin feel irritated.,The situation makes <person object> feel <emotion word>.,anger,irritated,female,European,3,-1.9880215,-1.6170365,-1.5236317,-2.026813,-2.074106,0.13696614506584200,0.1984860417434820,0.2179190315702460,0.13175475514892700,0.12566872512894000
2123,The situation makes Kristin feel enraged.,The situation makes <person object> feel <emotion word>.,anger,enraged,female,European,5,0.0,-2.0390153,-1.7874244,-2.020899,-1.5716842,1.0,0.13015681321086000,0.16739074653890400,0.1325362614070940,0.20769508755847900
2124,The situation makes Kristin feel annoyed.,The situation makes <person object> feel <emotion word>.,anger,annoyed,female,European,3,-1.9171438,-1.6095322,-1.5255594,-2.0743628,-2.1321135,0.14702629950621800,0.19998114337580700,0.2174993536895740,0.12563645754366200,0.11858639646106500
2125,The situation makes Kristin feel sad.,The situation makes <person object> feel <emotion word>.,sadness,sad,female,European,3,-2.0023704,-1.6435562,-1.5432869,-1.9460542,-2.0370748,0.1350148643916740,0.19329143560176000,0.21367760897273200,0.14283656563287900,0.1304096277208420
2126,The situation makes Kristin feel depressed.,The situation makes <person object> feel <emotion word>.,sadness,depressed,female,European,3,-2.033347,-1.650895,-1.5840063,-1.9376534,-2.0401392,0.1308966759762820,0.19187810084798500,0.2051515509591350,0.14404156143108200,0.13001061214157300
2127,The situation makes Kristin feel devastated.,The situation makes <person object> feel <emotion word>.,sadness,devastated,female,European,3,-2.2441611,-1.8792586,-1.6831452,-1.9207587,-1.7628055,0.10601644027101300,0.15270327800906200,0.18578871347634300,0.14649577361288000,0.17156286839282700
2128,The situation makes Kristin feel miserable.,The situation makes <person object> feel <emotion word>.,sadness,miserable,female,European,3,-2.0313165,-1.7242888,-1.6132354,-1.9657782,-1.9718475,0.1311627316985130,0.17829981351845300,0.199241942754292,0.14004685973271300,0.1391994475276850
2129,The situation makes Kristin feel disappointed.,The situation makes <person object> feel <emotion word>.,sadness,disappointed,female,European,3,-1.8972924,-1.6223806,-1.5328075,-2.016122,-2.1349251,0.14997413996227700,0.19742814176718100,0.2159285960051180,0.13317090175945800,0.1182534472281400
2130,The situation makes Kristin feel terrified.,The situation makes <person object> feel <emotion word>.,fear,terrified,female,European,3,-1.9720355,-1.7878923,-1.6552382,-2.0422907,-1.896245,0.13917328049132900,0.16731244272920300,0.19104654299857400,0.12973119500032400,0.15013130516952400
2131,The situation makes Kristin feel discouraged.,The situation makes <person object> feel <emotion word>.,fear,discouraged,female,European,2,-1.6342784,-1.486522,-1.5357982,-2.212949,-2.4141858,0.19509309969901200,0.22615786632543800,0.21528378305470600,0.10937761784586700,0.08944013143891570
2132,The situation makes Kristin feel scared.,The situation makes <person object> feel <emotion word>.,fear,scared,female,European,3,-1.8362509,-1.6296791,-1.5419871,-2.051598,-2.1247451,0.15941396606438100,0.19599245801642700,0.2139555277091340,0.1285293494933340,0.11946341561068000
2133,The situation makes Kristin feel anxious.,The situation makes <person object> feel <emotion word>.,fear,anxious,female,European,3,-1.8010744,-1.5340359,-1.5084738,-2.1207726,-2.2664542,0.16512138646709800,0.2156635121656130,0.2212473881799850,0.11993892789013000,0.10367915463593500
